"num_removed","cancer","prop_remain","prop_removed","run_name","under_curve","y_txt"
0,"BRCA",1,0,"by_module_21",0.716944516269978,0.16
1,"BRCA",0.969594594594595,0.0666666666666667,"by_module_21",0.716944516269978,0.16
2,"BRCA",0.939189189189189,0.133333333333333,"by_module_21",0.716944516269978,0.16
3,"BRCA",0.913851351351351,0.2,"by_module_21",0.716944516269978,0.16
4,"BRCA",0.856418918918919,0.266666666666667,"by_module_21",0.716944516269978,0.16
5,"BRCA",0.810810810810811,0.333333333333333,"by_module_21",0.716944516269978,0.16
6,"BRCA",0.790540540540541,0.4,"by_module_21",0.716944516269978,0.16
7,"BRCA",0.726351351351351,0.466666666666667,"by_module_21",0.716944516269978,0.16
8,"BRCA",0.702702702702703,0.533333333333333,"by_module_21",0.716944516269978,0.16
9,"BRCA",0.658783783783784,0.6,"by_module_21",0.716944516269978,0.16
10,"BRCA",0.619932432432432,0.666666666666667,"by_module_21",0.716944516269978,0.16
11,"BRCA",0.420608108108108,0.733333333333333,"by_module_21",0.716944516269978,0.16
12,"BRCA",0.283783783783784,0.8,"by_module_21",0.716944516269978,0.16
13,"BRCA",0.135135135135135,0.866666666666667,"by_module_21",0.716944516269978,0.16
14,"BRCA",0.0675675675675675,0.933333333333333,"by_module_21",0.716944516269978,0.16
15,"BRCA",0,1,"by_module_21",0.716944516269978,0.16
0,"COAD",1,0,"by_module_21",0.769583642876769,0.16
1,"COAD",0.993189557321226,0.0666666666666667,"by_module_21",0.769583642876769,0.16
2,"COAD",0.99205448354143,0.133333333333333,"by_module_21",0.769583642876769,0.16
3,"COAD",0.970488081725312,0.2,"by_module_21",0.769583642876769,0.16
4,"COAD",0.960272417707151,0.266666666666667,"by_module_21",0.769583642876769,0.16
5,"COAD",0.937570942111237,0.333333333333333,"by_module_21",0.769583642876769,0.16
6,"COAD",0.906923950056754,0.4,"by_module_21",0.769583642876769,0.16
7,"COAD",0.852440408626561,0.466666666666667,"by_module_21",0.769583642876769,0.16
8,"COAD",0.800227014755959,0.533333333333333,"by_module_21",0.769583642876769,0.16
9,"COAD",0.7105561861521,0.6,"by_module_21",0.769583642876769,0.16
10,"COAD",0.617480136208854,0.666666666666667,"by_module_21",0.769583642876769,0.16
11,"COAD",0.438138479001135,0.733333333333333,"by_module_21",0.769583642876769,0.16
12,"COAD",0.341657207718502,0.8,"by_module_21",0.769583642876769,0.16
13,"COAD",0.203178206583428,0.866666666666667,"by_module_21",0.769583642876769,0.16
14,"COAD",0.0953461975028377,0.933333333333333,"by_module_21",0.769583642876769,0.16
15,"COAD",0,1,"by_module_21",0.769583642876769,0.16
0,"HNSC",1,0,"by_module_21",0.7714682485826,0.16
1,"HNSC",0.993849938499385,0.0666666666666667,"by_module_21",0.7714682485826,0.16
2,"HNSC",0.985239852398524,0.133333333333333,"by_module_21",0.7714682485826,0.16
3,"HNSC",0.980319803198032,0.2,"by_module_21",0.7714682485826,0.16
4,"HNSC",0.961869618696187,0.266666666666667,"by_module_21",0.7714682485826,0.16
5,"HNSC",0.923739237392374,0.333333333333333,"by_module_21",0.7714682485826,0.16
6,"HNSC",0.865928659286593,0.4,"by_module_21",0.7714682485826,0.16
7,"HNSC",0.853628536285363,0.466666666666667,"by_module_21",0.7714682485826,0.16
8,"HNSC",0.843788437884379,0.533333333333333,"by_module_21",0.7714682485826,0.16
9,"HNSC",0.757687576875769,0.6,"by_module_21",0.7714682485826,0.16
10,"HNSC",0.724477244772448,0.666666666666667,"by_module_21",0.7714682485826,0.16
11,"HNSC",0.688806888068881,0.733333333333333,"by_module_21",0.7714682485826,0.16
12,"HNSC",0.574415744157442,0.8,"by_module_21",0.7714682485826,0.16
13,"HNSC",0.382533825338253,0.866666666666667,"by_module_21",0.7714682485826,0.16
14,"HNSC",0.211562115621156,0.933333333333333,"by_module_21",0.7714682485826,0.16
15,"HNSC",0,1,"by_module_21",0.7714682485826,0.16
0,"KIRC",1,0,"by_module_21",0.736693475343207,0.16
1,"KIRC",0.994786235662148,0.0666666666666667,"by_module_21",0.736693475343207,0.16
2,"KIRC",0.976016684045881,0.133333333333333,"by_module_21",0.736693475343207,0.16
3,"KIRC",0.964546402502607,0.2,"by_module_21",0.736693475343207,0.16
4,"KIRC",0.956204379562044,0.266666666666667,"by_module_21",0.736693475343207,0.16
5,"KIRC",0.923879040667362,0.333333333333333,"by_module_21",0.736693475343207,0.16
6,"KIRC",0.805005213764338,0.4,"by_module_21",0.736693475343207,0.16
7,"KIRC",0.668404588112617,0.466666666666667,"by_module_21",0.736693475343207,0.16
8,"KIRC",0.643378519290928,0.533333333333333,"by_module_21",0.736693475343207,0.16
9,"KIRC",0.583941605839416,0.6,"by_module_21",0.736693475343207,0.16
10,"KIRC",0.519290928050052,0.666666666666667,"by_module_21",0.736693475343207,0.16
11,"KIRC",0.37851929092805,0.733333333333333,"by_module_21",0.736693475343207,0.16
12,"KIRC",0.246089676746611,0.8,"by_module_21",0.736693475343207,0.16
13,"KIRC",0.141814389989573,0.866666666666667,"by_module_21",0.736693475343207,0.16
14,"KIRC",0.059436913451512,0.933333333333333,"by_module_21",0.736693475343207,0.16
15,"KIRC",0,1,"by_module_21",0.736693475343207,0.16
0,"KIRP",1,0,"by_module_21",0.79288015902995,0.16
1,"KIRP",0.997140133460439,0.0666666666666667,"by_module_21",0.79288015902995,0.16
2,"KIRP",0.994280266920877,0.133333333333333,"by_module_21",0.79288015902995,0.16
3,"KIRP",0.992373689227836,0.2,"by_module_21",0.79288015902995,0.16
4,"KIRP",0.989513822688275,0.266666666666667,"by_module_21",0.79288015902995,0.16
5,"KIRP",0.98093422306959,0.333333333333333,"by_module_21",0.79288015902995,0.16
6,"KIRP",0.965681601525262,0.4,"by_module_21",0.79288015902995,0.16
7,"KIRP",0.890371782650143,0.466666666666667,"by_module_21",0.79288015902995,0.16
8,"KIRP",0.774070543374643,0.533333333333333,"by_module_21",0.79288015902995,0.16
9,"KIRP",0.761677788369876,0.6,"by_module_21",0.79288015902995,0.16
10,"KIRP",0.751191611058151,0.666666666666667,"by_module_21",0.79288015902995,0.16
11,"KIRP",0.618684461391802,0.733333333333333,"by_module_21",0.79288015902995,0.16
12,"KIRP",0.573879885605338,0.8,"by_module_21",0.79288015902995,0.16
13,"KIRP",0.433746425166826,0.866666666666667,"by_module_21",0.79288015902995,0.16
14,"KIRP",0.218303145853194,0.933333333333333,"by_module_21",0.79288015902995,0.16
15,"KIRP",0,1,"by_module_21",0.79288015902995,0.16
0,"LIHC",1,0,"by_module_21",0.698915112528156,0.16
1,"LIHC",0.966830466830467,0.0666666666666667,"by_module_21",0.698915112528156,0.16
2,"LIHC",0.92997542997543,0.133333333333333,"by_module_21",0.698915112528156,0.16
3,"LIHC",0.891891891891892,0.2,"by_module_21",0.698915112528156,0.16
4,"LIHC",0.7997542997543,0.266666666666667,"by_module_21",0.698915112528156,0.16
5,"LIHC",0.787469287469287,0.333333333333333,"by_module_21",0.698915112528156,0.16
6,"LIHC",0.737100737100737,0.4,"by_module_21",0.698915112528156,0.16
7,"LIHC",0.692874692874693,0.466666666666667,"by_module_21",0.698915112528156,0.16
8,"LIHC",0.652334152334152,0.533333333333333,"by_module_21",0.698915112528156,0.16
9,"LIHC",0.457002457002457,0.6,"by_module_21",0.698915112528156,0.16
10,"LIHC",0.352579852579853,0.666666666666667,"by_module_21",0.698915112528156,0.16
11,"LIHC",0.276412776412776,0.733333333333333,"by_module_21",0.698915112528156,0.16
12,"LIHC",0.142506142506142,0.8,"by_module_21",0.698915112528156,0.16
13,"LIHC",0.0749385749385749,0.866666666666667,"by_module_21",0.698915112528156,0.16
14,"LIHC",0.0282555282555282,0.933333333333333,"by_module_21",0.698915112528156,0.16
15,"LIHC",0,1,"by_module_21",0.698915112528156,0.16
0,"LUAD",1,0,"by_module_21",0.760718373029274,0.16
1,"LUAD",0.989079563182527,0.0666666666666667,"by_module_21",0.760718373029274,0.16
2,"LUAD",0.962558502340094,0.133333333333333,"by_module_21",0.760718373029274,0.16
3,"LUAD",0.956318252730109,0.2,"by_module_21",0.760718373029274,0.16
4,"LUAD",0.94383775351014,0.266666666666667,"by_module_21",0.760718373029274,0.16
5,"LUAD",0.923556942277691,0.333333333333333,"by_module_21",0.760718373029274,0.16
6,"LUAD",0.903276131045242,0.4,"by_module_21",0.760718373029274,0.16
7,"LUAD",0.862714508580343,0.466666666666667,"by_module_21",0.760718373029274,0.16
8,"LUAD",0.826833073322933,0.533333333333333,"by_module_21",0.760718373029274,0.16
9,"LUAD",0.648985959438378,0.6,"by_module_21",0.760718373029274,0.16
10,"LUAD",0.597503900156006,0.666666666666667,"by_module_21",0.760718373029274,0.16
11,"LUAD",0.485179407176287,0.733333333333333,"by_module_21",0.760718373029274,0.16
12,"LUAD",0.313572542901716,0.8,"by_module_21",0.760718373029274,0.16
13,"LUAD",0.196567862714509,0.866666666666667,"by_module_21",0.760718373029274,0.16
14,"LUAD",0.0795631825273011,0.933333333333333,"by_module_21",0.760718373029274,0.16
15,"LUAD",0,1,"by_module_21",0.760718373029274,0.16
0,"LUSC",1,0,"by_module_21",0.761387574415668,0.16
1,"LUSC",0.993006993006993,0.0666666666666667,"by_module_21",0.761387574415668,0.16
2,"LUSC",0.973776223776224,0.133333333333333,"by_module_21",0.761387574415668,0.16
3,"LUSC",0.963286713286713,0.2,"by_module_21",0.761387574415668,0.16
4,"LUSC",0.933566433566434,0.266666666666667,"by_module_21",0.761387574415668,0.16
5,"LUSC",0.914335664335664,0.333333333333333,"by_module_21",0.761387574415668,0.16
6,"LUSC",0.888111888111888,0.4,"by_module_21",0.761387574415668,0.16
7,"LUSC",0.874125874125874,0.466666666666667,"by_module_21",0.761387574415668,0.16
8,"LUSC",0.867132867132867,0.533333333333333,"by_module_21",0.761387574415668,0.16
9,"LUSC",0.722027972027972,0.6,"by_module_21",0.761387574415668,0.16
10,"LUSC",0.472027972027972,0.666666666666667,"by_module_21",0.761387574415668,0.16
11,"LUSC",0.370629370629371,0.733333333333333,"by_module_21",0.761387574415668,0.16
12,"LUSC",0.281468531468531,0.8,"by_module_21",0.761387574415668,0.16
13,"LUSC",0.183566433566434,0.866666666666667,"by_module_21",0.761387574415668,0.16
14,"LUSC",0.0926573426573427,0.933333333333333,"by_module_21",0.761387574415668,0.16
15,"LUSC",0,1,"by_module_21",0.761387574415668,0.16
0,"PRAD",1,0,"by_module_21",0.722337020924648,0.16
1,"PRAD",0.989411764705882,0.0666666666666667,"by_module_21",0.722337020924648,0.16
2,"PRAD",0.947058823529412,0.133333333333333,"by_module_21",0.722337020924648,0.16
3,"PRAD",0.945882352941177,0.2,"by_module_21",0.722337020924648,0.16
4,"PRAD",0.894117647058824,0.266666666666667,"by_module_21",0.722337020924648,0.16
5,"PRAD",0.835294117647059,0.333333333333333,"by_module_21",0.722337020924648,0.16
6,"PRAD",0.814117647058824,0.4,"by_module_21",0.722337020924648,0.16
7,"PRAD",0.774117647058824,0.466666666666667,"by_module_21",0.722337020924648,0.16
8,"PRAD",0.655294117647059,0.533333333333333,"by_module_21",0.722337020924648,0.16
9,"PRAD",0.638823529411765,0.6,"by_module_21",0.722337020924648,0.16
10,"PRAD",0.616470588235294,0.666666666666667,"by_module_21",0.722337020924648,0.16
11,"PRAD",0.565882352941177,0.733333333333333,"by_module_21",0.722337020924648,0.16
12,"PRAD",0.502352941176471,0.8,"by_module_21",0.722337020924648,0.16
13,"PRAD",0.324705882352941,0.866666666666667,"by_module_21",0.722337020924648,0.16
14,"PRAD",0.142352941176471,0.933333333333333,"by_module_21",0.722337020924648,0.16
15,"PRAD",0,1,"by_module_21",0.722337020924648,0.16
0,"STAD",1,0,"by_module_21",0.775833178687487,0.16
1,"STAD",0.99479843953186,0.0666666666666667,"by_module_21",0.775833178687487,0.16
2,"STAD",0.988296488946684,0.133333333333333,"by_module_21",0.775833178687487,0.16
3,"STAD",0.981794538361508,0.2,"by_module_21",0.775833178687487,0.16
4,"STAD",0.972691807542263,0.266666666666667,"by_module_21",0.775833178687487,0.16
5,"STAD",0.947984395318596,0.333333333333333,"by_module_21",0.775833178687487,0.16
6,"STAD",0.910273081924577,0.4,"by_module_21",0.775833178687487,0.16
7,"STAD",0.875162548764629,0.466666666666667,"by_module_21",0.775833178687487,0.16
8,"STAD",0.81924577373212,0.533333333333333,"by_module_21",0.775833178687487,0.16
9,"STAD",0.673602080624187,0.6,"by_module_21",0.775833178687487,0.16
10,"STAD",0.600780234070221,0.666666666666667,"by_module_21",0.775833178687487,0.16
11,"STAD",0.472041612483745,0.733333333333333,"by_module_21",0.775833178687487,0.16
12,"STAD",0.338101430429129,0.8,"by_module_21",0.775833178687487,0.16
13,"STAD",0.18075422626788,0.866666666666667,"by_module_21",0.775833178687487,0.16
14,"STAD",0.0364109232769831,0.933333333333333,"by_module_21",0.775833178687487,0.16
15,"STAD",0,1,"by_module_21",0.775833178687487,0.16
0,"THCA",1,0,"by_module_21",0.750529670698571,0.16
1,"THCA",0.998017839444995,0.0666666666666667,"by_module_21",0.750529670698571,0.16
2,"THCA",0.991080277502478,0.133333333333333,"by_module_21",0.750529670698571,0.16
3,"THCA",0.982160555004955,0.2,"by_module_21",0.750529670698571,0.16
4,"THCA",0.964321110009911,0.266666666666667,"by_module_21",0.750529670698571,0.16
5,"THCA",0.912784935579782,0.333333333333333,"by_module_21",0.750529670698571,0.16
6,"THCA",0.838453914767096,0.4,"by_module_21",0.750529670698571,0.16
7,"THCA",0.807730426164519,0.466666666666667,"by_module_21",0.750529670698571,0.16
8,"THCA",0.700693756194252,0.533333333333333,"by_module_21",0.750529670698571,0.16
9,"THCA",0.669970267591675,0.6,"by_module_21",0.750529670698571,0.16
10,"THCA",0.541129831516353,0.666666666666667,"by_module_21",0.750529670698571,0.16
11,"THCA",0.526263627353816,0.733333333333333,"by_module_21",0.750529670698571,0.16
12,"THCA",0.502477700693756,0.8,"by_module_21",0.750529670698571,0.16
13,"THCA",0.353815659068385,0.866666666666667,"by_module_21",0.750529670698571,0.16
14,"THCA",0.141724479682854,0.933333333333333,"by_module_21",0.750529670698571,0.16
15,"THCA",0,1,"by_module_21",0.750529670698571,0.16
0,"UCEC",1,0,"by_module_21",0.745069687729928,0.16
1,"UCEC",0.993788819875776,0.0666666666666667,"by_module_21",0.745069687729928,0.16
2,"UCEC",0.988819875776398,0.133333333333333,"by_module_21",0.745069687729928,0.16
3,"UCEC",0.981366459627329,0.2,"by_module_21",0.745069687729928,0.16
4,"UCEC",0.961490683229814,0.266666666666667,"by_module_21",0.745069687729928,0.16
5,"UCEC",0.919254658385093,0.333333333333333,"by_module_21",0.745069687729928,0.16
6,"UCEC",0.788819875776398,0.4,"by_module_21",0.745069687729928,0.16
7,"UCEC",0.751552795031056,0.466666666666667,"by_module_21",0.745069687729928,0.16
8,"UCEC",0.68944099378882,0.533333333333333,"by_module_21",0.745069687729928,0.16
9,"UCEC",0.643478260869565,0.6,"by_module_21",0.745069687729928,0.16
10,"UCEC",0.440993788819876,0.666666666666667,"by_module_21",0.745069687729928,0.16
11,"UCEC",0.411180124223603,0.733333333333333,"by_module_21",0.745069687729928,0.16
12,"UCEC",0.295652173913043,0.8,"by_module_21",0.745069687729928,0.16
13,"UCEC",0.135403726708075,0.866666666666667,"by_module_21",0.745069687729928,0.16
14,"UCEC",0.062111801242236,0.933333333333333,"by_module_21",0.745069687729928,0.16
15,"UCEC",0,1,"by_module_21",0.745069687729928,0.16
0,"BRCA",1,0,"by_module_12",0.647834479262178,0.04
1,"BRCA",0.959459459459459,0.0666666666666667,"by_module_12",0.647834479262178,0.04
2,"BRCA",0.927364864864865,0.133333333333333,"by_module_12",0.647834479262178,0.04
3,"BRCA",0.820945945945946,0.2,"by_module_12",0.647834479262178,0.04
4,"BRCA",0.694256756756757,0.266666666666667,"by_module_12",0.647834479262178,0.04
5,"BRCA",0.555743243243243,0.333333333333333,"by_module_12",0.647834479262178,0.04
6,"BRCA",0.494932432432432,0.4,"by_module_12",0.647834479262178,0.04
7,"BRCA",0.427364864864865,0.466666666666667,"by_module_12",0.647834479262178,0.04
8,"BRCA",0.33277027027027,0.533333333333333,"by_module_12",0.647834479262178,0.04
9,"BRCA",0.298986486486487,0.6,"by_module_12",0.647834479262178,0.04
10,"BRCA",0.273648648648649,0.666666666666667,"by_module_12",0.647834479262178,0.04
11,"BRCA",0.216216216216216,0.733333333333333,"by_module_12",0.647834479262178,0.04
12,"BRCA",0.16722972972973,0.8,"by_module_12",0.647834479262178,0.04
13,"BRCA",0.128378378378378,0.866666666666667,"by_module_12",0.647834479262178,0.04
14,"BRCA",0.0591216216216216,0.933333333333333,"by_module_12",0.647834479262178,0.04
15,"BRCA",0,1,"by_module_12",0.647834479262178,0.04
0,"COAD",1,0,"by_module_12",0.719496378852085,0.04
1,"COAD",0.95800227014756,0.0666666666666667,"by_module_12",0.719496378852085,0.04
2,"COAD",0.921679909194098,0.133333333333333,"by_module_12",0.719496378852085,0.04
3,"COAD",0.901248581157775,0.2,"by_module_12",0.719496378852085,0.04
4,"COAD",0.874006810442679,0.266666666666667,"by_module_12",0.719496378852085,0.04
5,"COAD",0.839954597048808,0.333333333333333,"by_module_12",0.719496378852085,0.04
6,"COAD",0.828603859250851,0.4,"by_module_12",0.719496378852085,0.04
7,"COAD",0.792281498297389,0.466666666666667,"by_module_12",0.719496378852085,0.04
8,"COAD",0.748013620885358,0.533333333333333,"by_module_12",0.719496378852085,0.04
9,"COAD",0.670828603859251,0.6,"by_module_12",0.719496378852085,0.04
10,"COAD",0.441543700340522,0.666666666666667,"by_module_12",0.719496378852085,0.04
11,"COAD",0.393870601589103,0.733333333333333,"by_module_12",0.719496378852085,0.04
12,"COAD",0.262202043132804,0.8,"by_module_12",0.719496378852085,0.04
13,"COAD",0.199772985244041,0.866666666666667,"by_module_12",0.719496378852085,0.04
14,"COAD",0.0737797956867197,0.933333333333333,"by_module_12",0.719496378852085,0.04
15,"COAD",0,1,"by_module_12",0.719496378852085,0.04
0,"HNSC",1,0,"by_module_12",0.686490469446844,0.04
1,"HNSC",0.96309963099631,0.0666666666666667,"by_module_12",0.686490469446844,0.04
2,"HNSC",0.95079950799508,0.133333333333333,"by_module_12",0.686490469446844,0.04
3,"HNSC",0.923739237392374,0.2,"by_module_12",0.686490469446844,0.04
4,"HNSC",0.832718327183272,0.266666666666667,"by_module_12",0.686490469446844,0.04
5,"HNSC",0.750307503075031,0.333333333333333,"by_module_12",0.686490469446844,0.04
6,"HNSC",0.645756457564576,0.4,"by_module_12",0.686490469446844,0.04
7,"HNSC",0.511685116851168,0.466666666666667,"by_module_12",0.686490469446844,0.04
8,"HNSC",0.424354243542435,0.533333333333333,"by_module_12",0.686490469446844,0.04
9,"HNSC",0.375153751537515,0.6,"by_module_12",0.686490469446844,0.04
10,"HNSC",0.286592865928659,0.666666666666667,"by_module_12",0.686490469446844,0.04
11,"HNSC",0.228782287822878,0.733333333333333,"by_module_12",0.686490469446844,0.04
12,"HNSC",0.107011070110701,0.8,"by_module_12",0.686490469446844,0.04
13,"HNSC",0.02460024600246,0.866666666666667,"by_module_12",0.686490469446844,0.04
14,"HNSC",0.011070110701107,0.933333333333333,"by_module_12",0.686490469446844,0.04
15,"HNSC",0,1,"by_module_12",0.686490469446844,0.04
0,"KIRC",1,0,"by_module_12",0.675215328911149,0.04
1,"KIRC",0.968717413972888,0.0666666666666667,"by_module_12",0.675215328911149,0.04
2,"KIRC",0.911366006256517,0.133333333333333,"by_module_12",0.675215328911149,0.04
3,"KIRC",0.861313868613139,0.2,"by_module_12",0.675215328911149,0.04
4,"KIRC",0.776850886339937,0.266666666666667,"by_module_12",0.675215328911149,0.04
5,"KIRC",0.716371220020855,0.333333333333333,"by_module_12",0.675215328911149,0.04
6,"KIRC",0.640250260688217,0.4,"by_module_12",0.675215328911149,0.04
7,"KIRC",0.619395203336809,0.466666666666667,"by_module_12",0.675215328911149,0.04
