num_removed,num_extinct,prop_removed,prop_remain,cancer,run_type,sim,run_name
14,791,0.9333333333333333,0.02825552825552824,LIHC,by_module,213,by_module_213
15,814,1,0,LIHC,by_module,213,by_module_213
0,0,0,1,LUAD,by_module,213,by_module_213
1,27,0.06666666666666667,0.9578783151326054,LUAD,by_module,213,by_module_213
2,52,0.13333333333333333,0.9188767550702028,LUAD,by_module,213,by_module_213
3,83,0.2,0.8705148205928237,LUAD,by_module,213,by_module_213
4,171,0.26666666666666666,0.7332293291731669,LUAD,by_module,213,by_module_213
5,195,0.3333333333333333,0.6957878315132605,LUAD,by_module,213,by_module_213
6,224,0.4,0.6505460218408736,LUAD,by_module,213,by_module_213
7,320,0.4666666666666667,0.500780031201248,LUAD,by_module,213,by_module_213
8,347,0.5333333333333333,0.4586583463338534,LUAD,by_module,213,by_module_213
9,365,0.6,0.43057722308892354,LUAD,by_module,213,by_module_213
10,414,0.6666666666666666,0.3541341653666147,LUAD,by_module,213,by_module_213
11,448,0.7333333333333333,0.30109204368174725,LUAD,by_module,213,by_module_213
12,485,0.8,0.2433697347893916,LUAD,by_module,213,by_module_213
13,514,0.8666666666666667,0.19812792511700472,LUAD,by_module,213,by_module_213
14,542,0.9333333333333333,0.1544461778471139,LUAD,by_module,213,by_module_213
15,641,1,0,LUAD,by_module,213,by_module_213
0,0,0,1,LUSC,by_module,213,by_module_213
1,42,0.06666666666666667,0.9265734265734266,LUSC,by_module,213,by_module_213
2,98,0.13333333333333333,0.8286713286713286,LUSC,by_module,213,by_module_213
3,127,0.2,0.7779720279720279,LUSC,by_module,213,by_module_213
4,164,0.26666666666666666,0.7132867132867133,LUSC,by_module,213,by_module_213
5,187,0.3333333333333333,0.6730769230769231,LUSC,by_module,213,by_module_213
6,217,0.4,0.6206293706293706,LUSC,by_module,213,by_module_213
7,251,0.4666666666666667,0.5611888111888113,LUSC,by_module,213,by_module_213
8,304,0.5333333333333333,0.46853146853146854,LUSC,by_module,213,by_module_213
9,340,0.6,0.4055944055944056,LUSC,by_module,213,by_module_213
10,391,0.6666666666666666,0.31643356643356646,LUSC,by_module,213,by_module_213
11,425,0.7333333333333333,0.256993006993007,LUSC,by_module,213,by_module_213
12,484,0.8,0.15384615384615385,LUSC,by_module,213,by_module_213
13,503,0.8666666666666667,0.12062937062937062,LUSC,by_module,213,by_module_213
14,511,0.9333333333333333,0.10664335664335667,LUSC,by_module,213,by_module_213
15,572,1,0,LUSC,by_module,213,by_module_213
0,0,0,1,PRAD,by_module,213,by_module_213
1,14,0.06666666666666667,0.9835294117647059,PRAD,by_module,213,by_module_213
2,30,0.13333333333333333,0.9647058823529412,PRAD,by_module,213,by_module_213
3,73,0.2,0.9141176470588235,PRAD,by_module,213,by_module_213
4,109,0.26666666666666666,0.871764705882353,PRAD,by_module,213,by_module_213
5,232,0.3333333333333333,0.7270588235294118,PRAD,by_module,213,by_module_213
6,321,0.4,0.6223529411764706,PRAD,by_module,213,by_module_213
7,330,0.4666666666666667,0.611764705882353,PRAD,by_module,213,by_module_213
8,367,0.5333333333333333,0.5682352941176471,PRAD,by_module,213,by_module_213
9,368,0.6,0.5670588235294118,PRAD,by_module,213,by_module_213
10,412,0.6666666666666666,0.5152941176470589,PRAD,by_module,213,by_module_213
11,463,0.7333333333333333,0.45529411764705885,PRAD,by_module,213,by_module_213
12,518,0.8,0.3905882352941177,PRAD,by_module,213,by_module_213
13,571,0.8666666666666667,0.32823529411764707,PRAD,by_module,213,by_module_213
14,729,0.9333333333333333,0.14235294117647057,PRAD,by_module,213,by_module_213
15,850,1,0,PRAD,by_module,213,by_module_213
0,0,0,1,STAD,by_module,213,by_module_213
1,14,0.06666666666666667,0.9817945383615084,STAD,by_module,213,by_module_213
2,47,0.13333333333333333,0.9388816644993498,STAD,by_module,213,by_module_213
3,87,0.2,0.8868660598179454,STAD,by_module,213,by_module_213
4,94,0.26666666666666666,0.8777633289986996,STAD,by_module,213,by_module_213
5,137,0.3333333333333333,0.8218465539661899,STAD,by_module,213,by_module_213
6,209,0.4,0.728218465539662,STAD,by_module,213,by_module_213
7,262,0.4666666666666667,0.659297789336801,STAD,by_module,213,by_module_213
8,303,0.5333333333333333,0.6059817945383614,STAD,by_module,213,by_module_213
9,342,0.6,0.5552665799739922,STAD,by_module,213,by_module_213
10,460,0.6666666666666666,0.4018205461638491,STAD,by_module,213,by_module_213
11,535,0.7333333333333333,0.3042912873862159,STAD,by_module,213,by_module_213
12,575,0.8,0.2522756827048115,STAD,by_module,213,by_module_213
13,642,0.8666666666666667,0.165149544863459,STAD,by_module,213,by_module_213
14,741,0.9333333333333333,0.03641092327698314,STAD,by_module,213,by_module_213
15,769,1,0,STAD,by_module,213,by_module_213
0,0,0,1,THCA,by_module,213,by_module_213
1,4,0.06666666666666667,0.9960356788899901,THCA,by_module,213,by_module_213
2,7,0.13333333333333333,0.9930624380574826,THCA,by_module,213,by_module_213
3,22,0.2,0.9781962338949455,THCA,by_module,213,by_module_213
4,68,0.26666666666666666,0.9326065411298315,THCA,by_module,213,by_module_213
5,118,0.3333333333333333,0.8830525272547076,THCA,by_module,213,by_module_213
6,170,0.4,0.8315163528245788,THCA,by_module,213,by_module_213
7,175,0.4666666666666667,0.8265609514370664,THCA,by_module,213,by_module_213
8,203,0.5333333333333333,0.798810703666997,THCA,by_module,213,by_module_213
9,223,0.6,0.7789890981169475,THCA,by_module,213,by_module_213
10,256,0.6666666666666666,0.7462834489593657,THCA,by_module,213,by_module_213
11,310,0.7333333333333333,0.6927651139742319,THCA,by_module,213,by_module_213
12,386,0.8,0.6174430128840436,THCA,by_module,213,by_module_213
13,435,0.8666666666666667,0.5688800792864221,THCA,by_module,213,by_module_213
14,568,0.9333333333333333,0.4370664023785926,THCA,by_module,213,by_module_213
15,1009,1,0,THCA,by_module,213,by_module_213
0,0,0,1,UCEC,by_module,213,by_module_213
1,23,0.06666666666666667,0.9714285714285714,UCEC,by_module,213,by_module_213
2,61,0.13333333333333333,0.9242236024844721,UCEC,by_module,213,by_module_213
3,82,0.2,0.8981366459627329,UCEC,by_module,213,by_module_213
4,154,0.26666666666666666,0.808695652173913,UCEC,by_module,213,by_module_213
5,174,0.3333333333333333,0.7838509316770186,UCEC,by_module,213,by_module_213
6,228,0.4,0.7167701863354037,UCEC,by_module,213,by_module_213
7,240,0.4666666666666667,0.7018633540372671,UCEC,by_module,213,by_module_213
8,266,0.5333333333333333,0.6695652173913044,UCEC,by_module,213,by_module_213
9,291,0.6,0.6385093167701863,UCEC,by_module,213,by_module_213
10,309,0.6666666666666666,0.6161490683229813,UCEC,by_module,213,by_module_213
11,346,0.7333333333333333,0.5701863354037267,UCEC,by_module,213,by_module_213
12,560,0.8,0.30434782608695654,UCEC,by_module,213,by_module_213
13,625,0.8666666666666667,0.22360248447204967,UCEC,by_module,213,by_module_213
14,755,0.9333333333333333,0.06211180124223603,UCEC,by_module,213,by_module_213
15,805,1,0,UCEC,by_module,213,by_module_213
0,0,0,1,BRCA,by_module,123,by_module_123
1,18,0.06666666666666667,0.9695945945945946,BRCA,by_module,123,by_module_123
2,36,0.13333333333333333,0.9391891891891891,BRCA,by_module,123,by_module_123
3,51,0.2,0.9138513513513513,BRCA,by_module,123,by_module_123
4,85,0.26666666666666666,0.8564189189189189,BRCA,by_module,123,by_module_123
5,112,0.3333333333333333,0.8108108108108107,BRCA,by_module,123,by_module_123
6,124,0.4,0.7905405405405406,BRCA,by_module,123,by_module_123
7,162,0.4666666666666667,0.7263513513513513,BRCA,by_module,123,by_module_123
8,176,0.5333333333333333,0.7027027027027026,BRCA,by_module,123,by_module_123
9,202,0.6,0.6587837837837838,BRCA,by_module,123,by_module_123
10,225,0.6666666666666666,0.6199324324324325,BRCA,by_module,123,by_module_123
11,343,0.7333333333333333,0.4206081081081081,BRCA,by_module,123,by_module_123
12,424,0.8,0.28378378378378377,BRCA,by_module,123,by_module_123
13,464,0.8666666666666667,0.21621621621621623,BRCA,by_module,123,by_module_123
14,500,0.9333333333333333,0.15540540540540537,BRCA,by_module,123,by_module_123
15,592,1,0,BRCA,by_module,123,by_module_123
0,0,0,1,COAD,by_module,123,by_module_123
1,6,0.06666666666666667,0.9931895573212259,COAD,by_module,123,by_module_123
2,7,0.13333333333333333,0.9920544835414302,COAD,by_module,123,by_module_123
3,26,0.2,0.9704880817253121,COAD,by_module,123,by_module_123
4,35,0.26666666666666666,0.960272417707151,COAD,by_module,123,by_module_123
5,55,0.3333333333333333,0.9375709421112373,COAD,by_module,123,by_module_123
6,82,0.4,0.9069239500567536,COAD,by_module,123,by_module_123
7,130,0.4666666666666667,0.8524404086265607,COAD,by_module,123,by_module_123
8,176,0.5333333333333333,0.8002270147559591,COAD,by_module,123,by_module_123
9,255,0.6,0.7105561861520999,COAD,by_module,123,by_module_123
10,337,0.6666666666666666,0.6174801362088536,COAD,by_module,123,by_module_123
11,495,0.7333333333333333,0.4381384790011351,COAD,by_module,123,by_module_123
12,580,0.8,0.3416572077185017,COAD,by_module,123,by_module_123
13,702,0.8666666666666667,0.2031782065834279,COAD,by_module,123,by_module_123
14,797,0.9333333333333333,0.09534619750283768,COAD,by_module,123,by_module_123
15,881,1,0,COAD,by_module,123,by_module_123
0,0,0,1,HNSC,by_module,123,by_module_123
1,5,0.06666666666666667,0.993849938499385,HNSC,by_module,123,by_module_123
2,12,0.13333333333333333,0.985239852398524,HNSC,by_module,123,by_module_123
3,16,0.2,0.980319803198032,HNSC,by_module,123,by_module_123
4,31,0.26666666666666666,0.9618696186961869,HNSC,by_module,123,by_module_123
5,62,0.3333333333333333,0.923739237392374,HNSC,by_module,123,by_module_123
6,109,0.4,0.8659286592865929,HNSC,by_module,123,by_module_123
7,119,0.4666666666666667,0.8536285362853628,HNSC,by_module,123,by_module_123
8,127,0.5333333333333333,0.8437884378843789,HNSC,by_module,123,by_module_123
9,197,0.6,0.7576875768757687,HNSC,by_module,123,by_module_123
10,224,0.6666666666666666,0.7244772447724477,HNSC,by_module,123,by_module_123
11,253,0.7333333333333333,0.6888068880688807,HNSC,by_module,123,by_module_123
12,346,0.8,0.5744157441574416,HNSC,by_module,123,by_module_123
13,502,0.8666666666666667,0.3825338253382534,HNSC,by_module,123,by_module_123
14,641,0.9333333333333333,0.21156211562115623,HNSC,by_module,123,by_module_123
15,813,1,0,HNSC,by_module,123,by_module_123
0,0,0,1,KIRC,by_module,123,by_module_123
1,5,0.06666666666666667,0.9947862356621481,KIRC,by_module,123,by_module_123
2,23,0.13333333333333333,0.9760166840458812,KIRC,by_module,123,by_module_123
3,34,0.2,0.9645464025026069,KIRC,by_module,123,by_module_123
4,42,0.26666666666666666,0.9562043795620438,KIRC,by_module,123,by_module_123
5,73,0.3333333333333333,0.9238790406673618,KIRC,by_module,123,by_module_123
6,187,0.4,0.8050052137643379,KIRC,by_module,123,by_module_123
7,318,0.4666666666666667,0.6684045881126173,KIRC,by_module,123,by_module_123
8,342,0.5333333333333333,0.643378519290928,KIRC,by_module,123,by_module_123
9,399,0.6,0.583941605839416,KIRC,by_module,123,by_module_123
10,461,0.6666666666666666,0.5192909280500522,KIRC,by_module,123,by_module_123
11,596,0.7333333333333333,0.37851929092805003,KIRC,by_module,123,by_module_123
12,669,0.8,0.30239833159541185,KIRC,by_module,123,by_module_123
13,744,0.8666666666666667,0.2241918665276329,KIRC,by_module,123,by_module_123
14,800,0.9333333333333333,0.16579770594369136,KIRC,by_module,123,by_module_123
15,959,1,0,KIRC,by_module,123,by_module_123
0,0,0,1,KIRP,by_module,123,by_module_123
1,3,0.06666666666666667,0.9971401334604385,KIRP,by_module,123,by_module_123
2,6,0.13333333333333333,0.994280266920877,KIRP,by_module,123,by_module_123
3,8,0.2,0.9923736892278361,KIRP,by_module,123,by_module_123
4,11,0.26666666666666666,0.9895138226882746,KIRP,by_module,123,by_module_123
5,20,0.3333333333333333,0.9809342230695901,KIRP,by_module,123,by_module_123
6,36,0.4,0.9656816015252622,KIRP,by_module,123,by_module_123
7,115,0.4666666666666667,0.8903717826501429,KIRP,by_module,123,by_module_123
8,237,0.5333333333333333,0.7740705433746425,KIRP,by_module,123,by_module_123
9,250,0.6,0.7616777883698761,KIRP,by_module,123,by_module_123
10,261,0.6666666666666666,0.7511916110581507,KIRP,by_module,123,by_module_123
11,400,0.7333333333333333,0.6186844613918017,KIRP,by_module,123,by_module_123
12,467,0.8,0.5548141086749285,KIRP,by_module,123,by_module_123
13,576,0.8666666666666667,0.45090562440419446,KIRP,by_module,123,by_module_123
14,741,0.9333333333333333,0.29361296472831266,KIRP,by_module,123,by_module_123
15,1049,1,0,KIRP,by_module,123,by_module_123
0,0,0,1,LIHC,by_module,123,by_module_123
1,27,0.06666666666666667,0.9668304668304668,LIHC,by_module,123,by_module_123
2,57,0.13333333333333333,0.9299754299754299,LIHC,by_module,123,by_module_123
3,88,0.2,0.8918918918918919,LIHC,by_module,123,by_module_123
4,163,0.26666666666666666,0.7997542997542998,LIHC,by_module,123,by_module_123
5,173,0.3333333333333333,0.7874692874692875,LIHC,by_module,123,by_module_123
6,214,0.4,0.7371007371007371,LIHC,by_module,123,by_module_123
7,250,0.4666666666666667,0.6928746928746929,LIHC,by_module,123,by_module_123
8,283,0.5333333333333333,0.6523341523341524,LIHC,by_module,123,by_module_123
9,442,0.6,0.457002457002457,LIHC,by_module,123,by_module_123
10,527,0.6666666666666666,0.3525798525798526,LIHC,by_module,123,by_module_123
11,589,0.7333333333333333,0.2764127764127764,LIHC,by_module,123,by_module_123
12,698,0.8,0.14250614250614246,LIHC,by_module,123,by_module_123
13,753,0.8666666666666667,0.07493857493857492,LIHC,by_module,123,by_module_123
14,791,0.9333333333333333,0.02825552825552824,LIHC,by_module,123,by_module_123
15,814,1,0,LIHC,by_module,123,by_module_123
0,0,0,1,LUAD,by_module,123,by_module_123
1,7,0.06666666666666667,0.9890795631825273,LUAD,by_module,123,by_module_123
2,24,0.13333333333333333,0.9625585023400935,LUAD,by_module,123,by_module_123
3,28,0.2,0.9563182527301092,LUAD,by_module,123,by_module_123
4,36,0.26666666666666666,0.9438377535101404,LUAD,by_module,123,by_module_123
5,49,0.3333333333333333,0.9235569422776911,LUAD,by_module,123,by_module_123
6,62,0.4,0.9032761310452418,LUAD,by_module,123,by_module_123
7,88,0.4666666666666667,0.8627145085803432,LUAD,by_module,123,by_module_123
8,111,0.5333333333333333,0.8268330733229329,LUAD,by_module,123,by_module_123
9,225,0.6,0.6489859594383776,LUAD,by_module,123,by_module_123
10,258,0.6666666666666666,0.5975039001560063,LUAD,by_module,123,by_module_123
11,330,0.7333333333333333,0.48517940717628705,LUAD,by_module,123,by_module_123
12,440,0.8,0.3135725429017161,LUAD,by_module,123,by_module_123
13,491,0.8666666666666667,0.234009360374415,LUAD,by_module,123,by_module_123
14,542,0.9333333333333333,0.1544461778471139,LUAD,by_module,123,by_module_123
15,641,1,0,LUAD,by_module,123,by_module_123
0,0,0,1,LUSC,by_module,123,by_module_123
1,4,0.06666666666666667,0.993006993006993,LUSC,by_module,123,by_module_123
2,15,0.13333333333333333,0.9737762237762237,LUSC,by_module,123,by_module_123
3,21,0.2,0.9632867132867133,LUSC,by_module,123,by_module_123
4,38,0.26666666666666666,0.9335664335664335,LUSC,by_module,123,by_module_123
5,49,0.3333333333333333,0.9143356643356644,LUSC,by_module,123,by_module_123
6,64,0.4,0.8881118881118881,LUSC,by_module,123,by_module_123
7,72,0.4666666666666667,0.8741258741258742,LUSC,by_module,123,by_module_123
8,76,0.5333333333333333,0.8671328671328671,LUSC,by_module,123,by_module_123
9,159,0.6,0.7220279720279721,LUSC,by_module,123,by_module_123
10,302,0.6666666666666666,0.472027972027972,LUSC,by_module,123,by_module_123
11,360,0.7333333333333333,0.3706293706293706,LUSC,by_module,123,by_module_123
12,411,0.8,0.28146853146853146,LUSC,by_module,123,by_module_123
13,462,0.8666666666666667,0.1923076923076923,LUSC,by_module,123,by_module_123
14,511,0.9333333333333333,0.10664335664335667,LUSC,by_module,123,by_module_123
15,572,1,0,LUSC,by_module,123,by_module_123
0,0,0,1,PRAD,by_module,123,by_module_123
1,9,0.06666666666666667,0.9894117647058823,PRAD,by_module,123,by_module_123
2,45,0.13333333333333333,0.9470588235294117,PRAD,by_module,123,by_module_123
3,46,0.2,0.9458823529411765,PRAD,by_module,123,by_module_123
4,90,0.26666666666666666,0.8941176470588236,PRAD,by_module,123,by_module_123
5,140,0.3333333333333333,0.8352941176470589,PRAD,by_module,123,by_module_123
6,158,0.4,0.8141176470588235,PRAD,by_module,123,by_module_123
7,192,0.4666666666666667,0.7741176470588236,PRAD,by_module,123,by_module_123
8,293,0.5333333333333333,0.6552941176470588,PRAD,by_module,123,by_module_123
9,307,0.6,0.6388235294117647,PRAD,by_module,123,by_module_123
10,326,0.6666666666666666,0.6164705882352941,PRAD,by_module,123,by_module_123
11,369,0.7333333333333333,0.5658823529411765,PRAD,by_module,123,by_module_123
12,423,0.8,0.5023529411764707,PRAD,by_module,123,by_module_123
13,574,0.8666666666666667,0.3247058823529412,PRAD,by_module,123,by_module_123
14,729,0.9333333333333333,0.14235294117647057,PRAD,by_module,123,by_module_123
15,850,1,0,PRAD,by_module,123,by_module_123
0,0,0,1,STAD,by_module,123,by_module_123
1,4,0.06666666666666667,0.9947984395318595,STAD,by_module,123,by_module_123
2,9,0.13333333333333333,0.988296488946684,STAD,by_module,123,by_module_123
3,14,0.2,0.9817945383615084,STAD,by_module,123,by_module_123
4,21,0.26666666666666666,0.9726918075422627,STAD,by_module,123,by_module_123
5,40,0.3333333333333333,0.9479843953185956,STAD,by_module,123,by_module_123
6,69,0.4,0.9102730819245773,STAD,by_module,123,by_module_123
7,96,0.4666666666666667,0.8751625487646294,STAD,by_module,123,by_module_123
8,139,0.5333333333333333,0.8192457737321196,STAD,by_module,123,by_module_123
9,251,0.6,0.6736020806241872,STAD,by_module,123,by_module_123
10,307,0.6666666666666666,0.6007802340702211,STAD,by_module,123,by_module_123
11,406,0.7333333333333333,0.4720416124837451,STAD,by_module,123,by_module_123
12,509,0.8,0.33810143042912877,STAD,by_module,123,by_module_123
13,630,0.8666666666666667,0.1807542262678804,STAD,by_module,123,by_module_123
14,741,0.9333333333333333,0.03641092327698314,STAD,by_module,123,by_module_123
15,769,1,0,STAD,by_module,123,by_module_123
0,0,0,1,THCA,by_module,123,by_module_123
1,2,0.06666666666666667,0.998017839444995,THCA,by_module,123,by_module_123
2,9,0.13333333333333333,0.9910802775024777,THCA,by_module,123,by_module_123
3,18,0.2,0.9821605550049554,THCA,by_module,123,by_module_123
4,36,0.26666666666666666,0.9643211100099108,THCA,by_module,123,by_module_123
5,88,0.3333333333333333,0.9127849355797819,THCA,by_module,123,by_module_123
6,163,0.4,0.8384539147670962,THCA,by_module,123,by_module_123
7,194,0.4666666666666667,0.8077304261645193,THCA,by_module,123,by_module_123
8,302,0.5333333333333333,0.7006937561942517,THCA,by_module,123,by_module_123
9,333,0.6,0.669970267591675,THCA,by_module,123,by_module_123
10,336,0.6666666666666666,0.6669970267591675,THCA,by_module,123,by_module_123
11,354,0.7333333333333333,0.6491575817641229,THCA,by_module,123,by_module_123
12,417,0.8,0.5867195242814668,THCA,by_module,123,by_module_123
13,475,0.8666666666666667,0.5292368681863231,THCA,by_module,123,by_module_123
14,568,0.9333333333333333,0.4370664023785926,THCA,by_module,123,by_module_123
15,1009,1,0,THCA,by_module,123,by_module_123
0,0,0,1,UCEC,by_module,123,by_module_123
1,5,0.06666666666666667,0.9937888198757764,UCEC,by_module,123,by_module_123
2,9,0.13333333333333333,0.9888198757763975,UCEC,by_module,123,by_module_123
3,15,0.2,0.9813664596273292,UCEC,by_module,123,by_module_123
4,31,0.26666666666666666,0.9614906832298137,UCEC,by_module,123,by_module_123
5,65,0.3333333333333333,0.9192546583850931,UCEC,by_module,123,by_module_123
6,170,0.4,0.7888198757763976,UCEC,by_module,123,by_module_123
7,200,0.4666666666666667,0.7515527950310559,UCEC,by_module,123,by_module_123
8,250,0.5333333333333333,0.68944099378882,UCEC,by_module,123,by_module_123
9,287,0.6,0.6434782608695653,UCEC,by_module,123,by_module_123
10,450,0.6666666666666666,0.44099378881987583,UCEC,by_module,123,by_module_123
11,474,0.7333333333333333,0.4111801242236025,UCEC,by_module,123,by_module_123
12,567,0.8,0.29565217391304344,UCEC,by_module,123,by_module_123
13,696,0.8666666666666667,0.13540372670807455,UCEC,by_module,123,by_module_123
14,755,0.9333333333333333,0.06211180124223603,UCEC,by_module,123,by_module_123
15,805,1,0,UCEC,by_module,123,by_module_123
