"HSPA9","HSPD1","HSPE1","SPG7","CLPP","DNAJA3","LONP1","TRAP1","YME1L1","CLPX","AFG3L2","HTRA2","DNAJC19","GRPEL2","HSCB"
0.186666666666667,0.268456375838926,0.321766561514196,0.333333333333333,0.63030303030303,0.105691056910569,0.448669201520913,0.122529644268775,0.31547619047619,0.25,0.11,0.253731343283582,0.0866425992779783,0.158333333333333,0.101910828025478
0.198757763975155,0.232558139534884,0.291417165668663,0.269230769230769,0.524590163934426,0.0986547085201794,0.420875420875421,0.144144144144144,0.5,0.109375,0.183006535947712,0.230569948186528,0.0746268656716418,0.0204081632653061,0.0820399113082041
0.206405693950178,0.226148409893993,0.367781155015198,0.274111675126903,0.601307189542484,0.0909090909090909,0.339055793991416,0.0567375886524824,0.222222222222222,0.193333333333333,0.091715976331361,0.0913978494623656,0.157068062827225,0.0531914893617021,0.15929203539823
0.151282051282051,0.224096385542169,0.355231143552311,0.21580547112462,0.529411764705882,0.0635294117647058,0.230582524271845,0.0774487471526196,0.202749140893471,0.144385026737968,0.0767590618336886,0.131578947368421,0.132780082987552,0.178378378378378,0.109324758842444
0.318181818181818,0.248803827751196,0.427480916030534,0.105769230769231,0.487889273356401,0.1125,0.156862745098039,0.125,0.214574898785425,0.220994475138122,0.177083333333333,0.131195335276968,0.0760869565217391,0.0952380952380953,0.172661870503597
0.258064516129032,0.368200836820084,0.420118343195266,0.290540540540541,0.453237410071942,0.328767123287671,0.295238095238095,0.340909090909091,0.418367346938776,0.217948717948718,0.213114754098361,0.294930875576037,0.144578313253012,0.287878787878788,0.224806201550388
0.174311926605505,0.333333333333333,0.409240924092409,0.254098360655738,0.291666666666667,0.178571428571428,0.146788990825688,0.256637168141593,0.076923076923077,0.0694444444444444,0.186813186813187,0.0756756756756757,0.0821428571428572,0.107142857142857,0.232558139534884
0.188,0.299180327868853,0.375,0.392156862745098,0.626829268292683,0.0591133004926108,0.522346368715084,0.133333333333333,0.257383966244726,0.208494208494209,0.161016949152542,0.271317829457364,0.128,0.171296296296296,0.100864553314121
0.148367952522255,0.251889168765743,0.362282878411911,0.111111111111111,0.545189504373178,0.1171875,0.299295774647887,0.134228187919463,0.393162393162393,0.251572327044025,0.171270718232044,0.316037735849057,0.158415841584158,0.216216216216216,0.126865671641791
0.16140350877193,0.216748768472906,0.355191256830601,0.146236559139785,0.641221374045801,0.0448179271708683,0.307692307692308,0.0523255813953488,0.25,0.25,0.0968586387434556,0.325503355704698,0.0823970037453183,0.08,0.107042253521127
0.155882352941176,0.282420749279539,0.384892086330935,0.245614035087719,0.372168284789644,0.0939226519337016,0.387351778656126,0.139240506329114,0.192926045016077,0.177777777777778,0.126470588235294,0.108870967741936,0.0756302521008403,0.139455782312925,0.0957446808510639
0.299610894941634,0.371052631578947,0.371534195933457,0.27363184079602,0.47427293064877,0.128787878787879,0.323624595469256,0.173684210526316,0.274725274725275,0.0544217687074831,0.0928961748633881,0.208333333333333,0.278768233387358,0.0123456790123457,0.178498985801217
0.307901907356948,0.307894736842105,0.276346604215457,0.335164835164835,0.504531722054381,0.223255813953488,0.328888888888889,0.101123595505618,0.401384083044983,0.36,0.131195335276968,0.0939597315436242,0.250720461095101,0.088560885608856,0.0926829268292683
0.322869955156951,0.326612903225806,0.366876310272537,0.198776758409786,0.519230769230769,0.167857142857143,0.238095238095238,0.166666666666667,0.375384615384615,0.312820512820513,0.103157894736842,0.150442477876106,0.384615384615385,0.348534201954397,0.143603133159269
0.184331797235023,0.288401253918495,0.317415730337079,0.0808080808080808,0.408360128617363,0.0857142857142857,0.161458333333333,0.0615384615384614,0.36426116838488,0.265560165975104,0.13953488372093,0.118971061093248,0.0612244897959184,0.272493573264781,0.108225108225108
0.194444444444444,0.386627906976744,0.405867970660147,0.396946564885496,0.410958904109589,0.186507936507937,0.341968911917098,0.2109375,0.275675675675676,0.169934640522876,0.107142857142857,0.316939890710382,0.149253731343283,0.16597510373444,0.172897196261682
0.20627802690583,0.300970873786408,0.426229508196721,0.330275229357798,0.27946127946128,0.197132616487455,0.185,0.210144927536232,0.0308641975308642,0.0805369127516778,0.0948275862068965,0.143884892086331,0.246376811594203,0.185810810810811,0.137142857142857
0.292035398230089,0.319209039548022,0.34965034965035,0.29746835443038,0.558891454965358,0.094488188976378,0.374677002583979,0.11864406779661,0.415770609318996,0.397887323943662,0.153543307086614,0.205020920502092,0.2375,0.385802469135803,0.150121065375303
0.450549450549451,0.47380410022779,0.480459770114943,0.191489361702128,0.568513119533528,0.315363881401617,0.363984674329502,0.348600508905852,0.293532338308458,0.473958333333333,0.155,0.350282485875706,0.314705882352941,0.372262773722628,0.264248704663212
0.225974025974026,0.203030303030303,0.328089887640449,0.141304347826087,0.573493975903614,0.123046875,0.248091603053435,0.0780346820809248,0.377224199288256,0.282157676348548,0.106060606060606,0.203389830508475,0.257551669316375,0.262872628726287,0.171084337349398
0.37984496124031,0.483790523690773,0.616161616161616,0.276190476190476,0.464406779661017,0.136363636363636,0.444444444444444,0.188498402555911,0.413897280966767,0.4,0.116666666666667,0.205128205128205,0.470219435736677,0.580357142857143,0.159763313609467
0.260869565217391,0.256410256410256,0.420955882352941,0.39662447257384,0.451306413301663,0.256926952141058,0.302681992337165,0.197916666666667,0.24124513618677,0.0398671096345514,0.221333333333333,0.0812324929971988,0.230902777777778,0.0151515151515151,0.174291938997821
0.222748815165877,0.278978388998035,0.563055062166963,0.333333333333333,0.605603448275862,0.254,0.244186046511628,0.272545090180361,0.227891156462585,0.032345013477089,0.19758064516129,0.293248945147679,0.312068965517241,0.0163934426229508,0.467836257309942
0.196078431372549,0.311688311688312,0.388446215139442,0.0833333333333334,0.405612244897959,0.256227758007117,0.1,0.211538461538461,0.234126984126984,0.0476190476190477,0.280487804878049,0.300683371298405,0.073126142595978,0.00754716981132075,0.257709251101322
0.226666666666667,0.411411411411411,0.512241054613936,0.32843137254902,0.339285714285714,0.128630705394191,0.214574898785425,0.191489361702128,0.339285714285714,0.19047619047619,0.108843537414966,0.240641711229947,0.0917602996254682,0,0.233115468409586
0.226415094339623,0.400709219858156,0.470588235294118,0.28021978021978,0.25765306122449,0.145522388059701,0.125506072874494,0.327510917030568,0.0945945945945946,0.0666666666666667,0.238993710691824,0.147147147147147,0.397526501766785,0.025,0.134657836644592
0.290780141843972,0.314285714285714,0.537142857142857,0.257510729613734,0.65546218487395,0.322033898305085,0.454314720812183,0.307142857142857,0.282157676348548,0.0509803921568627,0.32,0.249388753056235,0.332179930795848,0.00454545454545452,0.545988258317025
0.271708683473389,0.434977578475336,0.529824561403509,0.11731843575419,0.472850678733032,0.273480662983425,0.214067278287462,0.336898395721925,0.37007874015748,0.0694444444444444,0.291845493562232,0.225464190981432,0.284697508896797,0.0136986301369862,0.223194748358862
0.232198142414861,0.137026239067055,0.513863216266174,0.25357873210634,0.647311827956989,0.242630385487528,0.255972696245734,0.195121951219512,0.280851063829787,0.0650887573964497,0.242053789731051,0.319634703196347,0.536023054755043,0.00421940928270037,0.552325581395349
0.246612466124661,0.336363636363636,0.364161849710983,0.168421052631579,0.247139588100686,0.260135135135135,0.242622950819672,0.217081850533808,0.212698412698413,0.0382165605095541,0.262032085561497,0.177377892030848,0.282758620689655,0.01,0.138084632516704
0.56872037914692,0.475294117647059,0.573732718894009,0.33048433048433,0.532808398950131,0.505330490405117,0.203966005665722,0.438559322033898,0.673981191222571,0.670822942643392,0.609053497942387,0.110749185667752,0.404844290657439,0.0930232558139535,0.249211356466877
0.158450704225352,0.21405750798722,0.424501424501424,0.0459770114942528,0.529411764705882,0.234285714285714,0.193798449612403,0.233676975945017,0.411078717201166,0.361764705882353,0.327176781002638,0.0952380952380953,0.104761904761905,0.0821917808219179,0.304878048780488
0.141868512110727,0.33134328358209,0.446300715990453,0.441340782122905,0.473684210526316,0.132258064516129,0.25,0.0693069306930693,0.214285714285714,0.104918032786885,0.0701219512195123,0.0786516853932584,0.1875,0.0851063829787234,0.298136645962733
0.121710526315789,0.257627118644068,0.375621890547264,0.317365269461078,0.257575757575758,0.159159159159159,0.150684931506849,0.12258064516129,0.0119521912350598,0.0323624595469256,0.10632183908046,0.0476190476190477,0.184782608695652,0.036144578313253,0.207692307692308
0.40495867768595,0.34984520123839,0.513647642679901,0.266968325791855,0.521844660194175,0.254010695187166,0.275482093663912,0.238670694864048,0.633898305084746,0.599423631123919,0.420103092783505,0.0669642857142857,0.276923076923077,0.0843373493975904,0.244252873563218
0.345291479820628,0.333333333333333,0.397515527950311,0.106508875739645,0.49390243902439,0.330049261083744,0.195833333333333,0.242009132420091,0.275735294117647,0.365325077399381,0.250639386189258,0.104651162790698,0.283216783216783,0.0944444444444444,0.286624203821656
0.536723163841808,0.27972027972028,0.555,0.226993865030675,0.543367346938775,0.415349887133183,0.303030303030303,0.220820189274448,0.628865979381443,0.406626506024096,0.560538116591928,0.120879120879121,0.269642857142857,0.134387351778656,0.240223463687151
0.429245283018868,0.392592592592593,0.320413436692506,0.1875,0.333333333333333,0.280453257790368,0.293269230769231,0.245161290322581,0.581196581196581,0.588082901554404,0.386554621848739,0.141104294478528,0.275409836065574,0.0797546012269938,0.241935483870968
0.12853470437018,0.215730337078652,0.455635491606715,0.0608974358974359,0.412398921832884,0.26410835214447,0.0838509316770186,0.210884353741497,0.485875706214689,0.349367088607595,0.306748466257669,0.258373205741627,0.0881226053639846,0.26453488372093,0.341692789968652
0.119592875318066,0.325327510917031,0.539956803455723,0.229607250755287,0.368131868131868,0.0837104072398189,0.0845070422535211,0.0871459694989106,0.233108108108108,0.0970350404312668,0.0495689655172413,0.18361581920904,0.186440677966102,0.133333333333333,0.293577981651376
0.110837438423645,0.228637413394919,0.469933184855234,0.171428571428571,0.245989304812834,0.12719298245614,0.0583090379008746,0.159645232815965,0.0136986301369862,0.0345744680851063,0.0854166666666667,0.123333333333333,0.251282051282051,0.106463878326996,0.159375
0.387024608501119,0.317880794701987,0.58980044345898,0.288288288288288,0.657952069716776,0.292207792207792,0.334685598377282,0.247334754797441,0.627329192546584,0.547029702970297,0.382293762575453,0.185750636132316,0.377581120943953,0.31864406779661,0.551558752997602
0.405940594059406,0.382562277580071,0.506743737957611,0.0599369085173502,0.552238805970149,0.307240704500979,0.196029776674938,0.34392523364486,0.27124183006536,0.287153652392947,0.245019920318725,0.155124653739612,0.387417218543046,0.274193548387097,0.256797583081571
0.469662921348315,0.234192037470726,0.609271523178808,0.376838235294118,0.687214611872146,0.531440162271805,0.31304347826087,0.22707423580786,0.659163987138264,0.373401534526854,0.566854990583804,0.203160270880361,0.345679012345679,0.180232558139535,0.597087378640777
0.510548523206751,0.461693548387097,0.391891891891892,0.147435897435897,0.324808184143222,0.327231121281464,0.264305177111717,0.252232142857143,0.587765957446809,0.626190476190476,0.455210237659963,0.197101449275362,0.382445141065831,0.37719298245614,0.183279742765273
0.215909090909091,0.338289962825279,0.432432432432432,0.0892857142857143,0.558974358974359,0.0962566844919786,0.239130434782609,0.11875,0.24505928853755,0.149425287356322,0.124324324324324,0.170807453416149,0.104166666666667,0.114391143911439,0.409356725146199
0.191919191919192,0.289592760180995,0.402941176470588,0.135135135135135,0.366834170854271,0.0859728506787331,0.194805194805195,0.153409090909091,0.0165289256198347,0.0581395348837209,0.141509433962264,0.134615384615385,0.0680272108843537,0.127272727272727,0.211538461538461
0.166666666666667,0.315789473684211,0.459016393442623,0.0909090909090909,0.406947890818859,0.30241935483871,0.0932203389830509,0.299019607843137,0.476635514018692,0.322784810126582,0.5,0.218390804597701,0.0539568345323741,0.277173913043478,0.34393063583815
0.132132132132132,0.274038461538462,0.416075650118203,0.159090909090909,0.391585760517799,0.204892966360856,0.104712041884817,0.205438066465257,0.284090909090909,0.225806451612903,0.267399267399267,0.164596273291925,0.0606060606060607,0.221538461538462,0.271739130434783
0.134275618374558,0.166666666666667,0.467741935483871,0.0288248337028826,0.422976501305483,0.259162303664921,0.197368421052632,0.228426395939086,0.488817891373802,0.259541984732824,0.326139088729017,0.218362282878412,0.0670289855072463,0.184914841849148,0.325905292479109
0.136498516320475,0.291891891891892,0.363636363636364,0.158730158730159,0.270588235294118,0.330434782608696,0.184049079754601,0.309782608695652,0.462566844919786,0.318559556786704,0.332474226804124,0.228476821192053,0.0809716599190284,0.295774647887324,0.248322147651007
0.322222222222222,0.4625,0.575675675675676,0.538461538461539,0.397727272727273,0.251968503937008,0.347368421052632,0.3125,0.0759493670886077,0.166666666666667,0.232876712328767,0.228758169934641,0.135531135531136,0.17910447761194,0.304964539007092
0.147410358565737,0.382059800664452,0.516587677725119,0.317365269461078,0.339108910891089,0.095022624434389,0.175,0.116504854368932,0.267206477732793,0.123076923076923,0.12280701754386,0.233463035019455,0.115830115830116,0.185185185185185,0.303116147308782
0.141993957703927,0.46078431372549,0.577181208053691,0.19811320754717,0.437722419928826,0.167910447761194,0.228855721393035,0.205298013245033,0.471074380165289,0.202702702702703,0.127906976744186,0.235023041474654,0.181372549019608,0.236486486486487,0.301136363636364
0.114186851211073,0.193103448275862,0.523364485981308,0.158798283261802,0.3515625,0.0610079575596817,0.165775401069519,0.0615384615384614,0.255144032921811,0.139664804469274,0.0664893617021277,0.196261682242991,0.0753676470588235,0.105263157894737,0.297520661157025
0.132743362831858,0.387755102040816,0.416230366492147,0.26271186440678,0.31858407079646,0.113861386138614,0.198952879581152,0.163841807909605,0.229299363057325,0.111111111111111,0.0766961651917405,0.257142857142857,0.153508771929825,0.141891891891892,0.231292517006803
0.12406015037594,0.291666666666667,0.449382716049383,0.246575342465754,0.238442822384428,0.108,0.0867208672086721,0.215311004784689,0.0209205020920503,0.0262172284644195,0.146245059288538,0.0633484162895928,0.271099744245524,0.156028368794326,0.142857142857143
0.164670658682635,0.3025,0.51981351981352,0.289855072463768,0.300699300699301,0.191780821917808,0.171875,0.276315789473684,0.0792079207920792,0.0596026490066225,0.206349206349206,0.100591715976331,0.257703081232493,0.15,0.220689655172414
0.0990099009900991,0.153191489361702,0.436450839328537,0.108167770419426,0.232911392405063,0.10969387755102,0.076923076923077,0.132352941176471,0.0172413793103449,0.0276243093922651,0.112531969309463,0.0824372759856631,0.281098546042003,0.082018927444795,0.147945205479452
0.115819209039548,0.264150943396226,0.452380952380952,0.275862068965517,0.254716981132076,0.130434782608696,0.125,0.256830601092896,0.0160256410256411,0.0407523510971786,0.123943661971831,0.174193548387097,0.217054263565892,0.175792507204611,0.141592920353982
0.377777777777778,0.382075471698113,0.489495798319328,0.120300751879699,0.509049773755656,0.256559766763848,0.229314420803783,0.304347826086956,0.311284046692607,0.434782608695652,0.322147651006711,0.211538461538461,0.441077441077441,0.37109375,0.258333333333333
0.446685878962536,0.282442748091603,0.611793611793612,0.198294243070363,0.793577981651376,0.285359801488834,0.302387267904509,0.302222222222222,0.669064748201439,0.465277777777778,0.424170616113744,0.260233918128655,0.408759124087591,0.26,0.686893203883495
0.461139896373057,0.37984496124031,0.401028277634961,0.239130434782609,0.326241134751773,0.324324324324324,0.331564986737401,0.315315315315315,0.584302325581395,0.627507163323782,0.423173803526448,0.21011673151751,0.264044943820225,0.445714285714286,0.170520231213873
0.284164859002169,0.197215777262181,0.489669421487603,0.0399113082039911,0.507009345794392,0.242616033755274,0.211538461538461,0.216524216524216,0.310756972111554,0.31063829787234,0.27122641509434,0.208860759493671,0.311594202898551,0.187096774193548,0.274725274725275
0.476297968397291,0.472164948453608,0.469879518072289,0.181818181818182,0.394736842105263,0.318471337579618,0.309236947791165,0.310769230769231,0.269349845201239,0.396923076923077,0.29639175257732,0.212962962962963,0.344481605351171,0.332307692307692,0.298507462686567
0.390697674418605,0.264305177111717,0.406565656565657,0.0984340044742729,0.317848410757946,0.308093994778068,0.314159292035398,0.29951690821256,0.521246458923513,0.375358166189112,0.392156862745098,0.141993957703927,0.262267343485618,0.281862745098039,0.178470254957507
